Date,Open,High,Low,Close,Adj Close,Volume,,,,,,,,,,,,,
12/08/2021,111.25,111.25,111.25,111.66,102.4,8,,,,,,,,,,,,,
13/08/2021,111.75,111.79,111.75,111.66,102.62,270,,,,,,,,,,,,,
16/08/2021,112.16,112.16,112.16,111.99,102.92,169,,,,,,,,,,,,,
17/08/2021,112.15,112.15,111.99,111.82,102.76,186,,,,,,,,,,,,,
18/08/2021,111.95,111.95,111.9,111.72,102.68,109,,,,,,,,,,,,,
19/08/2021,111.92,111.92,111.92,111.92,102.85,-,,,,,,,,,,,,,
20/08/2021,112.04,112.04,112.04,112,102.93,580,,,,,,,,,,,,,
23/08/2021,112.01,112.01,112.01,112.04,102.96,187,,,,,,,,,,,,,
24/08/2021,111.73,112.1,111.73,111.93,102.86,1523,,,,,,,,,,,,,
25/08/2021,111.61,111.61,111.61,111.61,102.57,-,,,,,,,,,,,,,
26/08/2021,111.7,111.7,111.69,111.6,102.56,151,,,,,,,,,,,,,
27/08/2021,111.74,111.74,111.36,111.65,102.61,351,,,,,,,,,,,,,
31/08/2021,112.15,112.17,111.87,111.89,102.82,381,,,,,,,,,,,,,
01/09/2021,112.02,112.02,112.02,111.85,102.79,24,,,,,,,,,,,,,
02/09/2021,112.05,112.24,112,112.11,103.03,68,,,,,,,,,,,,,
03/09/2021,112,112.03,112,111.86,102.8,111,,,,,,,,,,,,,
06/09/2021,112.06,112.06,111.61,111.8,102.75,97,,,,,,,,,,,,,
07/09/2021,111.54,111.54,111.54,111.54,102.51,5058,,,,,,,,,,,,,
08/09/2021,111.83,111.83,111.5,111.65,102.61,3289,,,,,,,,,,,,,
09/09/2021,111.58,111.86,111.58,111.87,102.81,237,,,,,,,,,,,,,
10/09/2021,112,112.08,112,111.83,102.78,611,,,,,,,,,,,,,
13/09/2021,111.96,111.96,111.96,111.96,102.89,-,,,,,,,,,,,,,
14/09/2021,112.02,112.04,112.02,112.15,103.07,274,,,,,,,,,,,,,
15/09/2021,111.97,112.29,111.97,112.08,103.01,119,,,,,,,,,,,,,
16/09/2021,112,112,112,112,102.92,-,,,,,,,,,,,,,
17/09/2021,111.56,111.56,111.56,111.7,102.65,1,,,,,,,,,,,,,
20/09/2021,111.99,111.99,111.99,111.99,102.92,-,,,,,,,,,,,,,
21/09/2021,112.21,112.21,111.92,112.07,102.99,64,,,,,,,,,,,,,
22/09/2021,112.2,112.22,112.07,112.11,103.03,1713,,,,,,,,,,,,,
23/09/2021,111.94,111.99,111.94,111.68,102.64,1466,,,,,,,,,,,,,
24/09/2021,111.21,111.21,111.21,111.43,102.41,191,,,,,,,,,,,,,
27/09/2021,111.29,111.29,111.29,111.29,102.28,-,,,,,,,,,,,,,
28/09/2021,110.9,110.98,110.9,111.02,102.03,1268,,,,,,,,,,,,,
29/09/2021,111.08,111.08,110.96,111.14,102.14,44,,,,,,,,,,,,,
30/09/2021,111.03,111.03,110.95,110.75,101.78,227,,,,,,,,,,,,,
01/10/2021,111.16,111.16,111.16,110.97,101.99,19,,,,,,,,,,,,,
04/10/2021,110.95,111.31,110.81,111.11,102.12,390,,,,,,,,,,,,,
05/10/2021,111.3,111.3,110.74,110.92,101.93,538,,,,,,,,,,,,,
06/10/2021,110.88,110.88,110.88,110.88,101.9,-,,,,,,,,,,,,,
07/10/2021,110.83,110.83,110.56,110.69,101.72,2390,,,,,,,,,,,,,
08/10/2021,110.6,110.6,110.6,110.36,101.43,5,,,,,,,,,,,,,
11/10/2021,110.2,110.2,110.16,110.13,101.21,205,,,,,,,,,,,,,
12/10/2021,110.2,110.26,110.2,110.5,101.55,4488,,,,,,,,,,,,,
13/10/2021,110.77,110.77,110.77,110.74,101.77,119,,,,,,,,,,,,,
14/10/2021,110.63,110.63,110.63,110.8,101.83,875,,,,,,,,,,,,,
15/10/2021,110.57,111.01,110.57,110.75,101.78,667,,,,,,,,,,,,,
18/10/2021,110.77,110.77,110.77,110.67,101.71,19,,,,,,,,,,,,,
19/10/2021,110.49,110.65,110.49,110.48,101.53,86,,,,,,,,,,,,,
20/10/2021,110.32,110.32,110.32,110.45,101.5,1,,,,,,,,,,,,,
21/10/2021,110.42,110.42,110.42,110.14,101.21,68,,,,,,,,,,,,,
22/10/2021,109.87,110.35,109.87,110.07,101.15,386,,,,,,,,,,,,,
25/10/2021,110.3,110.39,110.25,110.29,101.36,543,,,,,,,,,,,,,
26/10/2021,110.59,110.59,110.22,110.31,101.37,365,,,,,,,,,,,,,
27/10/2021,110.64,110.72,110.64,110.71,101.74,65,,,,,,,,,,,,,
28/10/2021,111.05,111.1,111.05,110.97,101.99,145,,,,,,,,,,,,,
29/10/2021,110.78,110.78,110.78,110.78,101.81,-,,,,,,,,,,,,,
01/11/2021,110.88,110.88,110.88,110.72,101.75,279,,,,,,,,,,,,,
02/11/2021,110.71,111.01,110.7,110.96,101.98,944,,,,,,,,,,,,,
03/11/2021,111.2,111.2,111.07,110.98,101.99,21,,,,,,,,,,,,,
04/11/2021,110.88,110.88,110.88,111.17,102.16,1,,,,,,,,,,,,,
05/11/2021,111.57,111.57,111.57,111.47,102.45,614,,,,,,,,,,,,,
08/11/2021,111.54,111.55,111.27,111.44,102.41,1221,,,,,,,,,,,,,
09/11/2021,111.48,111.79,111.48,111.76,102.71,134,,,,,,,,,,,,,
10/11/2021,111.31,111.66,111.31,111.22,102.21,127,,,,,,,,,,,,,
11/11/2021,111.16,111.16,111.15,110.97,101.99,185,,,,,,,,,,,,,
12/11/2021,110.98,110.98,110.96,110.85,101.87,246,,,,,,,,,,,,,
15/11/2021,111.34,111.34,110.86,110.58,101.63,565,,,,,,,,,,,,,
16/11/2021,110.29,110.29,110.29,110.42,101.48,245,,,,,,,,,,,,,
17/11/2021,110.3,110.3,110.3,110.3,101.37,-,,,,,,,,,,,,,
18/11/2021,110.62,110.62,110.62,110.52,101.57,379,,,,,,,,,,,,,
19/11/2021,111.01,111.01,111.01,110.91,101.93,6642,,,,,,,,,,,,,
22/11/2021,110.65,110.65,110.39,110.53,101.58,1347,,,,,,,,,,,,,
23/11/2021,110.2,110.2,110.2,110.2,101.27,-,,,,,,,,,,,,,
24/11/2021,110.05,110.05,110.05,110.05,101.14,-,,,,,,,,,,,,,
25/11/2021,110.1,110.1,109.93,110.04,101.13,1364,,,,,,,,,,,,,
26/11/2021,110.68,110.72,110.65,110.64,101.68,2833,,,,,,,,,,,,,
29/11/2021,110.79,110.79,110.41,110.71,101.74,150,,,,,,,,,,,,,
30/11/2021,111.06,111.17,111.06,110.99,102,294,,,,,,,,,,,,,
01/12/2021,110.9,110.9,110.9,110.9,101.92,-,,,,,,,,,,,,,
02/12/2021,111.07,111.07,111.07,111.07,102.07,-,,,,,,,,,,,,,
03/12/2021,110.9,111.11,110.9,111.32,102.3,219,,,,,,,,,,,,,
06/12/2021,111.59,111.61,111.59,111.43,102.4,84,,,,,,,,,,,,,
07/12/2021,111.1,111.1,111.1,111.18,102.18,3518,,,,,,,,,,,,,
08/12/2021,111.19,111.19,110.96,110.71,101.75,580,,,,,,,,,,,,,
09/12/2021,110.82,110.82,110.82,110.79,101.81,2096,,,,,,,,,,,,,
10/12/2021,110.52,110.96,110.52,110.87,101.89,390,,,,,,,,,,,,,
13/12/2021,111.16,111.16,111.16,111.05,102.06,225,,,,,,,,,,,,,
14/12/2021,111.22,111.22,111.22,111.02,102.03,11,,,,,,,,,,,,,
15/12/2021,111.01,111.01,111.01,110.92,101.94,117,,,,,,,,,,,,,
16/12/2021,110.7,110.7,110.7,111,102.01,900,,,,,,,,,,,,,
17/12/2021,111.31,111.31,111.31,111.15,102.15,48,,,,,,,,,,,,,
20/12/2021,111.4,111.42,111.21,111.25,102.24,1899,,,,,,,,,,,,,
21/12/2021,110.85,110.85,110.58,110.78,101.81,173,,,,,,,,,,,,,
22/12/2021,110.83,110.83,110.83,110.83,101.85,-,,,,,,,,,,,,,
23/12/2021,110.78,110.78,110.78,110.78,101.8,-,,,,,,,,,,,,,
24/12/2021,110.65,110.65,110.65,110.65,101.69,-,,,,,,,,,,,,,
29/12/2021,111,111,110.39,110.54,101.58,3181,,,,,,,,,,,,,
30/12/2021,110.69,110.69,110.69,110.57,101.62,219,,,,,,,,,,,,,
31/12/2021,110.63,110.63,110.63,110.63,101.67,-,,,,,,,,,,,,,
04/01/2022,110.4,110.4,110.05,109.93,101.03,396,,,,,,,,,,,,,
05/01/2022,109.85,109.87,109.7,109.93,101.03,1705,,,,,,,,,,,,,
06/01/2022,109.5,109.64,109.23,109.49,100.62,3032,,,,,,,,,,,,,
07/01/2022,109.6,109.6,109.32,109.26,100.41,1458,,,,,,,,,,,,,
10/01/2022,109.24,109.24,109.24,109.08,100.25,9,,,,,,,,,,,,,
11/01/2022,109.16,109.16,109.16,109.14,100.3,9,,,,,,,,,,,,,
12/01/2022,109.19,109.19,109.19,109.37,100.51,458,,,,,,,,,,,,,
13/01/2022,109.09,109.09,109.09,109.25,100.4,2,,,,,,,,,,,,,
14/01/2022,109.13,109.13,109.11,109.22,100.38,167,,,,,,,,,,,,,
17/01/2022,109.03,109.03,109.03,108.79,99.98,170,,,,,,,,,,,,,
18/01/2022,108.7,108.7,108.19,108.19,99.43,6275,,,,,,,,,,,,,
19/01/2022,108.46,108.99,108.46,108.39,99.62,89,,,,,,,,,,,,,
20/01/2022,108.5,108.5,108.5,108.5,99.71,-,,,,,,,,,,,,,
21/01/2022,108.78,108.78,108.78,108.75,99.94,43,,,,,,,,,,,,,
24/01/2022,108.95,109.09,108.82,108.91,100.09,387,,,,,,,,,,,,,
25/01/2022,108.92,109.19,108.73,109.02,100.19,3727,,,,,,,,,,,,,
26/01/2022,108.59,108.83,108.55,108.74,99.93,637,,,,,,,,,,,,,
27/01/2022,108.36,108.36,108.36,108.36,99.58,-,,,,,,,,,,,,,
28/01/2022,108.43,108.43,108.39,108.37,99.59,123,,,,,,,,,,,,,
31/01/2022,108.58,108.58,108.58,108.41,99.63,211,,,,,,,,,,,,,
01/02/2022,107.54,107.81,107.54,107.41,99.55,551,,,,,,,,,,,,,
02/02/2022,107.75,107.89,107.54,107.76,99.88,2397,,,,,,,,,,,,,
03/02/2022,107.26,107.26,107.26,107.26,99.41,-,,,,,,,,,,,,,
04/02/2022,107.43,107.43,106.61,106.81,98.99,1764,,,,,,,,,,,,,
07/02/2022,106.79,106.79,106.79,106.63,98.82,89,,,,,,,,,,,,,
08/02/2022,106.41,106.55,106.21,106.21,98.44,6743,,,,,,,,,,,,,
09/02/2022,106.6,106.65,106.35,106.48,98.69,334,,,,,,,,,,,,,
10/02/2022,106.5,106.5,105.95,105.68,97.94,4246,,,,,,,,,,,,,
11/02/2022,105.67,105.89,105.58,105.57,97.85,4898,,,,,,,,,,,,,
14/02/2022,105.93,105.93,105.52,105.44,97.73,4826,,,,,,,,,,,,,
15/02/2022,105.48,105.57,105.3,105.46,97.75,2319,,,,,,,,,,,,,
16/02/2022,105.56,105.57,105.2,105.35,97.64,2798,,,,,,,,,,,,,
17/02/2022,105.37,105.37,105.37,105.62,97.89,103,,,,,,,,,,,,,
18/02/2022,105.65,105.65,105.65,105.65,97.92,-,,,,,,,,,,,,,
21/02/2022,105.7,105.7,105.7,105.7,97.97,-,,,,,,,,,,,,,
22/02/2022,105.64,106.05,105.64,105.67,97.93,1620,,,,,,,,,,,,,
23/02/2022,105.39,105.64,105.38,105.56,97.83,453,,,,,,,,,,,,,
24/02/2022,105.45,105.45,105.45,105.67,97.93,13,,,,,,,,,,,,,
25/02/2022,105.41,105.41,105.41,105.41,97.7,-,,,,,,,,,,,,,
28/02/2022,105.87,106.22,105.87,106.33,98.55,293,,,,,,,,,,,,,
01/03/2022,106.87,107.17,106.22,106.82,99,1015,,,,,,,,,,,,,
02/03/2022,107.02,107.02,107.02,106.26,98.49,30,,,,,,,,,,,,,
03/03/2022,105.98,105.98,105.98,105.98,98.23,-,,,,,,,,,,,,,
04/03/2022,106.51,106.51,106.51,106.51,98.72,-,,,,,,,,,,,,,
07/03/2022,106.56,106.64,106.56,106.14,98.37,417,,,,,,,,,,,,,
08/03/2022,106.04,106.04,105.17,105.61,97.88,122,,,,,,,,,,,,,
09/03/2022,104.79,104.79,104.79,105.31,97.6,229,,,,,,,,,,,,,
10/03/2022,104.86,104.86,104.86,104.86,97.19,-,,,,,,,,,,,,,
11/03/2022,105.14,105.14,105.14,104.61,96.96,1,,,,,,,,,,,,,
14/03/2022,104.13,104.57,103.53,103.53,95.95,4952,,,,,,,,,,,,,
15/03/2022,103.95,103.95,103.95,103.75,96.15,1382,,,,,,,,,,,,,
16/03/2022,103.71,103.71,103.71,103.71,96.12,-,,,,,,,,,,,,,
17/03/2022,104.07,104.07,104.07,103.89,96.29,42,,,,,,,,,,,,,
18/03/2022,104.07,104.18,104.07,104.28,96.65,2615,,,,,,,,,,,,,
21/03/2022,104.01,104.01,103.77,103.81,96.21,3160,,,,,,,,,,,,,
22/03/2022,103.05,103.14,102.86,103.01,95.48,5591,,,,,,,,,,,,,
23/03/2022,102.54,103.52,102.54,103.04,95.5,272,,,,,,,,,,,,,
24/03/2022,103.07,103.07,102.97,103.23,95.68,2806,,,,,,,,,,,,,
25/03/2022,103.1,103.1,102.42,102.5,95,6995,,,,,,,,,,,,,
28/03/2022,102.57,102.57,102.57,102.68,95.17,308,,,,,,,,,,,,,
29/03/2022,102.89,102.89,102.89,102.89,95.36,-,,,,,,,,,,,,,
30/03/2022,103.1,103.1,103.1,103.1,95.55,-,,,,,,,,,,,,,
31/03/2022,103.44,103.44,103.44,103.44,95.87,-,,,,,,,,,,,,,
01/04/2022,103.47,103.47,102.75,103.12,95.57,1534,,,,,,,,,,,,,
04/04/2022,102.59,103.58,102.59,103.23,95.68,3068,,,,,,,,,,,,,
05/04/2022,102.9,103.13,102.38,102.29,94.81,4484,,,,,,,,,,,,,
06/04/2022,101.88,101.88,101.71,101.93,94.48,6990,,,,,,,,,,,,,
07/04/2022,101.93,101.93,101.93,101.93,94.48,-,,,,,,,,,,,,,
08/04/2022,101.52,101.61,101.4,101.43,94.01,3271,,,,,,,,,,,,,
11/04/2022,100.93,101.13,100.93,101.01,93.62,1528,,,,,,,,,,,,,
12/04/2022,101.18,101.18,101.18,101.13,93.73,1,,,,,,,,,,,,,
13/04/2022,101.03,101.37,101.03,101.38,93.96,1518,,,,,,,,,,,,,
14/04/2022,101.1,101.1,101.07,100.74,93.37,1413,,,,,,,,,,,,,
19/04/2022,100.02,100.18,99.52,99.9,92.59,6580,,,,,,,,,,,,,
20/04/2022,99.3,100.27,99.3,99.83,92.53,348,,,,,,,,,,,,,
21/04/2022,99.74,99.74,99.74,99.69,92.4,1143,,,,,,,,,,,,,
22/04/2022,99.26,99.26,99.26,99.4,92.13,1430,,,,,,,,,,,,,
25/04/2022,100.18,100.18,100.18,100.18,92.85,-,,,,,,,,,,,,,
26/04/2022,100.62,100.64,100.62,100.46,93.11,361,,,,,,,,,,,,,
27/04/2022,100.51,100.55,100.01,100.14,92.82,2679,,,,,,,,,,,,,
28/04/2022,100.01,100.01,100.01,99.84,92.53,8,,,,,,,,,,,,,
29/04/2022,99.6,99.73,99.28,99.51,92.23,907,,,,,,,,,,,,,
03/05/2022,99.12,99.14,99.12,99.37,92.1,66,,,,,,,,,,,,,
04/05/2022,99.12,99.12,99,98.95,91.71,56,,,,,,,,,,,,,
05/05/2022,99.2,99.2,98.69,98.4,91.2,130,,,,,,,,,,,,,
06/05/2022,98.62,98.62,98.27,98.27,91.08,3071,,,,,,,,,,,,,
09/05/2022,98.73,98.73,98.06,98.39,91.19,149,,,,,,,,,,,,,
10/05/2022,98.12,99.28,98.12,99.11,91.86,47,,,,,,,,,,,,,
11/05/2022,98.12,98.12,98.12,98.89,91.65,737,,,,,,,,,,,,,
12/05/2022,99.93,99.93,99.93,99.58,92.29,20,,,,,,,,,,,,,
13/05/2022,99.35,99.35,98.71,99.29,92.03,66,,,,,,,,,,,,,
16/05/2022,99.63,99.63,99.63,99.43,92.16,9,,,,,,,,,,,,,
17/05/2022,99.19,99.19,98.85,99.01,91.77,161,,,,,,,,,,,,,
18/05/2022,99.1,99.1,99.1,99.1,91.84,-,,,,,,,,,,,,,
19/05/2022,99.22,99.22,99.22,99.63,92.34,115,,,,,,,,,,,,,
20/05/2022,99.68,99.68,99.68,99.68,92.38,-,,,,,,,,,,,,,
23/05/2022,99.79,99.79,99.79,99.5,92.22,129,,,,,,,,,,,,,
24/05/2022,99.9,100.37,99.9,100.18,92.85,282,,,,,,,,,,,,,
25/05/2022,100.25,100.65,100.25,100.39,93.05,517,,,,,,,,,,,,,
26/05/2022,100.71,100.71,100.71,100.71,93.34,-,,,,,,,,,,,,,
27/05/2022,100.76,100.76,100.76,100.76,93.39,-,,,,,,,,,,,,,
30/05/2022,100.39,100.39,100.39,100.39,93.04,-,,,,,,,,,,,,,
31/05/2022,100.51,100.51,100.51,100.01,92.7,8,,,,,,,,,,,,,
01/06/2022,100.27,100.27,100.27,99.78,92.47,361,,,,,,,,,,,,,
06/06/2022,99.36,99.36,99.17,99.16,91.9,20,,,,,,,,,,,,,
07/06/2022,99.59,99.59,99.59,99.15,91.9,114,,,,,,,,,,,,,
08/06/2022,99.42,99.42,99.33,99.21,91.95,164,,,,,,,,,,,,,
09/06/2022,98.47,98.47,98.47,98.96,91.71,1000,,,,,,,,,,,,,
10/06/2022,98.92,98.92,98.92,98.29,91.09,25,,,,,,,,,,,,,
13/06/2022,97.61,97.61,97.51,96.93,89.83,37,,,,,,,,,,,,,
14/06/2022,96.18,96.18,96.18,96.3,89.25,24,,,,,,,,,,,,,
15/06/2022,96.08,96.08,96.08,96.46,89.4,138,,,,,,,,,,,,,
16/06/2022,96.13,96.13,96.01,96.69,89.62,146,,,,,,,,,,,,,
17/06/2022,96.76,96.76,96.76,97.14,90.04,242,,,,,,,,,,,,,
20/06/2022,97.2,97.2,97.2,97.06,89.95,147,,,,,,,,,,,,,
21/06/2022,97.01,97.01,97.01,97.01,89.92,-,,,,,,,,,,,,,
22/06/2022,97.77,97.77,97.77,97.64,90.5,14,,,,,,,,,,,,,
23/06/2022,98.25,98.25,98.25,98.25,91.07,-,,,,,,,,,,,,,
24/06/2022,98,98,98,97.86,90.7,1,,,,,,,,,,,,,
27/06/2022,97.51,97.51,97.49,97.65,90.51,1427,,,,,,,,,,,,,
28/06/2022,97.04,97.16,97.04,97.33,90.21,1179,,,,,,,,,,,,,
29/06/2022,97.89,97.89,97.89,97.89,90.72,-,,,,,,,,,,,,,
30/06/2022,98.77,98.77,98.77,98.38,91.18,89,,,,,,,,,,,,,
01/07/2022,98.83,98.83,98.83,99.37,92.1,85,,,,,,,,,,,,,
04/07/2022,98.96,98.96,98.96,98.96,91.71,-,,,,,,,,,,,,,
05/07/2022,99.4,99.4,99.4,99.38,92.11,94,,,,,,,,,,,,,
06/07/2022,99.74,99.74,99.74,99.21,91.95,250,,,,,,,,,,,,,
07/07/2022,98.65,98.65,98.65,98.65,91.43,-,,,,,,,,,,,,,
08/07/2022,97.92,97.92,97.92,98.31,91.11,835,,,,,,,,,,,,,
11/07/2022,98.87,98.87,98.87,98.79,91.56,45,,,,,,,,,,,,,
12/07/2022,99.11,99.11,99.11,99.11,91.86,-,,,,,,,,,,,,,
13/07/2022,98.89,98.89,98.89,98.89,91.65,-,,,,,,,,,,,,,
14/07/2022,98.53,98.53,98.32,98.7,91.48,1092,,,,,,,,,,,,,
15/07/2022,98.82,98.82,98.82,99.21,91.95,251,,,,,,,,,,,,,
18/07/2022,98.57,98.57,98.57,98.74,91.52,18,,,,,,,,,,,,,
19/07/2022,99.17,99.17,99.17,98.88,91.65,9,,,,,,,,,,,,,
20/07/2022,98.61,98.61,98.61,99,91.76,2,,,,,,,,,,,,,
21/07/2022,98.49,98.75,98.41,99.23,91.97,647,,,,,,,,,,,,,
22/07/2022,100.05,100.05,100.05,100.18,92.85,43,,,,,,,,,,,,,
25/07/2022,100.42,100.42,100.29,99.99,92.67,139,,,,,,,,,,,,,
26/07/2022,99.95,99.96,99.95,100.21,92.88,231,,,,,,,,,,,,,
27/07/2022,100.22,100.22,100.22,100.22,92.89,-,,,,,,,,,,,,,
28/07/2022,100.68,100.68,100.68,100.86,93.48,38,,,,,,,,,,,,,
29/07/2022,100.75,101.47,100.45,100.98,93.59,262,,,,,,,,,,,,,
01/08/2022,101.7,101.7,101.69,101.3,93.89,35,,,,,,,,,,,,,
02/08/2022,100.23,100.23,100.23,100.03,93.66,168,,,,,,,,,,,,,
03/08/2022,99.1,99.1,99.1,99.1,92.79,-,,,,,,,,,,,,,
04/08/2022,99.76,100.04,99.7,99.87,93.51,148,,,,,,,,,,,,,
05/08/2022,98.93,98.93,98.93,98.83,92.54,55,,,,,,,,,,,,,
08/08/2022,99.22,99.22,99.22,99.29,92.97,41,,,,,,,,,,,,,
09/08/2022,98.91,98.91,98.91,99.08,92.77,47,,,,,,,,,,,,,
10/08/2022,99.5,99.5,99.5,99.5,93.16,-,,,,,,,,,,,,,
11/08/2022,99.34,99.34,99.34,99.22,92.91,774,,,,,,,,,,,,,
12/08/2022,98.57,99.14,98.57,98.96,92.66,85,,,,,,,,,,,,,
15/08/2022,99.05,99.65,99.05,99.48,93.15,48,,,,,,,,,,,,,
16/08/2022,99.08,99.08,98.84,99.06,92.75,40,,,,,,,,,,,,,
17/08/2022,98.59,98.59,98.59,98.7,92.42,397,,,,,,,,,,,,,
18/08/2022,99.18,99.18,99.18,99.06,92.75,149,,,,,,,,,,,,,
19/08/2022,98.42,98.42,98.1,98.21,91.95,2148,,,,,,,,,,,,,
22/08/2022,98.12,98.12,97.85,97.9,91.67,1098,,,,,,,,,,,,,
23/08/2022,98.2,98.2,98.2,98.04,91.8,281,,,,,,,,,,,,,
24/08/2022,97.46,97.46,97.46,97.46,91.25,1065,,,,,,,,,,,,,
25/08/2022,97.69,97.69,97.69,97.69,91.47,-,,,,,,,,,,,,,
26/08/2022,97.57,97.57,97.57,97.79,91.56,26,,,,,,,,,,,,,
30/08/2022,97.57,97.58,97.06,97.18,90.99,315,,,,,,,,,,,,,
31/08/2022,97.4,97.4,97.4,97.4,91.2,-,,,,,,,,,,,,,
01/09/2022,96.31,96.31,96.31,96.31,90.18,-,,,,,,,,,,,,,
02/09/2022,96.42,96.75,96.42,96.89,90.72,311,,,,,,,,,,,,,
05/09/2022,96.5,96.5,96.33,96.5,90.35,299,,,,,,,,,,,,,
06/09/2022,95.96,95.96,95.96,95.96,89.85,-,,,,,,,,,,,,,
07/09/2022,96,96,96,96.29,90.16,4,,,,,,,,,,,,,
08/09/2022,96.36,96.36,96.36,96.54,90.39,1,,,,,,,,,,,,,
09/09/2022,96.36,96.36,96.36,96.36,90.22,-,,,,,,,,,,,,,
12/09/2022,96.54,96.54,96.5,96.35,90.21,128,,,,,,,,,,,,,
13/09/2022,95.47,95.47,95.47,95.47,89.39,-,,,,,,,,,,,,,
14/09/2022,95.8,95.8,95.8,95.71,89.62,374,,,,,,,,,,,,,
15/09/2022,95.68,95.68,95.68,95.45,89.37,710,,,,,,,,,,,,,
16/09/2022,95.18,95.18,95.18,95.28,89.21,1101,,,,,,,,,,,,,
20/09/2022,94.5,94.83,94.5,94.67,88.64,121,,,,,,,,,,,,,
21/09/2022,94.79,94.79,94.79,94.79,88.75,-,,,,,,,,,,,,,
22/09/2022,94.16,94.16,94.16,94.01,88.02,123,,,,,,,,,,,,,
23/09/2022,93.84,93.84,93.53,93.58,87.63,18109,,,,,,,,,,,,,
26/09/2022,93.47,93.47,93.12,93.35,87.41,135,,,,,,,,,,,,,
27/09/2022,92.5,92.5,92.5,92.34,86.46,7,,,,,,,,,,,,,
28/09/2022,92.28,92.29,92.28,93.21,87.28,28,,,,,,,,,,,,,
29/09/2022,93.52,93.52,92.45,92.85,86.94,2,,,,,,,,,,,,,
30/09/2022,93.28,93.28,93.28,93.28,87.34,-,,,,,,,,,,,,,
03/10/2022,93.2,93.2,93.2,93.98,88,515,,,,,,,,,,,,,
04/10/2022,93.71,93.83,93.23,93.96,87.98,331,,,,,,,,,,,,,
05/10/2022,93.14,93.14,93.14,93.14,87.21,-,,,,,,,,,,,,,
06/10/2022,93.13,93.13,93.13,93.13,87.2,-,,,,,,,,,,,,,
07/10/2022,92.61,92.61,92.61,92.61,86.71,-,,,,,,,,,,,,,
10/10/2022,92.07,92.07,92.07,92.07,86.21,-,,,,,,,,,,,,,
11/10/2022,92.04,92.43,92.04,92.26,86.39,21,,,,,,,,,,,,,
12/10/2022,92.03,92.03,92.03,92.03,86.17,-,,,,,,,,,,,,,
13/10/2022,91.99,91.99,91.99,91.76,85.92,1311,,,,,,,,,,,,,
14/10/2022,92.08,92.08,91.85,91.57,85.73,768,,,,,,,,,,,,,
17/10/2022,92.11,92.11,92.1,91.89,86.03,44,,,,,,,,,,,,,
18/10/2022,91.9,92.04,91.9,91.61,85.78,11,,,,,,,,,,,,,
19/10/2022,91.32,91.32,91.32,91.17,85.36,2,,,,,,,,,,,,,
20/10/2022,90.51,90.8,90.51,90.97,85.18,143,,,,,,,,,,,,,
21/10/2022,90.03,90.03,90.03,90.31,84.56,1124,,,,,,,,,,,,,
24/10/2022,90.62,90.78,90.36,90.5,84.74,1669,,,,,,,,,,,,,
25/10/2022,91.15,91.15,91.15,91.31,85.49,330,,,,,,,,,,,,,
26/10/2022,91.84,91.84,91.84,91.82,85.98,31,,,,,,,,,,,,,
27/10/2022,91.51,91.51,91.51,92.18,86.32,1151,,,,,,,,,,,,,
28/10/2022,91.83,91.83,91.83,92.02,86.16,36,,,,,,,,,,,,,
31/10/2022,91.07,91.91,91.07,91.75,85.91,140,,,,,,,,,,,,,
01/11/2022,92.44,92.44,91.4,91.79,85.95,473,,,,,,,,,,,,,
02/11/2022,91.74,91.74,91.71,91.9,86.05,73,,,,,,,,,,,,,
03/11/2022,91.04,91.04,91.04,91.19,85.38,240,,,,,,,,,,,,,
04/11/2022,91.29,91.29,91.29,91.29,85.47,-,,,,,,,,,,,,,
07/11/2022,91.39,91.39,91.07,91.21,85.41,140,,,,,,,,,,,,,
08/11/2022,91.44,91.44,91.44,91.33,85.52,3,,,,,,,,,,,,,
09/11/2022,91.58,91.58,91.58,91.58,85.75,-,,,,,,,,,,,,,
10/11/2022,93.19,93.19,93.19,93.19,87.26,-,,,,,,,,,,,,,
11/11/2022,93.22,93.22,93.22,93.22,87.29,-,,,,,,,,,,,,,
14/11/2022,93.5,93.5,93.49,93.18,87.25,112,,,,,,,,,,,,,
15/11/2022,93.89,93.89,93.89,93.63,87.67,26,,,,,,,,,,,,,
16/11/2022,93.9,93.9,93.9,94.07,88.08,20,,,,,,,,,,,,,
17/11/2022,93.86,93.86,93.86,93.86,87.88,-,,,,,,,,,,,,,
18/11/2022,93.89,93.89,93.89,94.05,88.06,727,,,,,,,,,,,,,
21/11/2022,94.26,94.26,94.19,94.03,88.04,558,,,,,,,,,,,,,
22/11/2022,94.07,94.07,94.07,94.07,88.08,-,,,,,,,,,,,,,
23/11/2022,94.57,94.6,94.57,94.65,88.62,113,,,,,,,,,,,,,
24/11/2022,95.04,95.04,95.04,95.04,88.98,-,,,,,,,,,,,,,
25/11/2022,94.69,94.69,94.69,94.69,88.66,-,,,,,,,,,,,,,
28/11/2022,95.04,95.04,95.02,94.88,88.84,29,,,,,,,,,,,,,
29/11/2022,95.33,95.33,95.33,94.52,88.5,-,,,,,,,,,,,,,
30/11/2022,94.23,94.23,94.23,94.23,88.23,-,,,,,,,,,,,,,
01/12/2022,95.43,95.43,95.43,95.33,89.26,-,,,,,,,,,,,,,
02/12/2022,95.58,95.58,95.2,95.4,89.33,63,,,,,,,,,,,,,
05/12/2022,96.22,96.23,95.67,95.57,89.49,207,,,,,,,,,,,,,
