,BlackRock Multi,iShares iBoxx,BlackRock EDF,iShares 20+,Vanguard EIF,Cash
,,,,,,
26/04/2021,10.31504726,79.02004242,18.1731987,133.7153778,36.21160126,22.88329851
,,,,,,
27/04/2021,10.31504726,78.91148376,18.24363708,132.5490112,36.24568558,22.88334236
,,,,,,
28/04/2021,10.31504726,79.06529236,18.28277206,132.6350403,36.29682541,22.88338622
,,,,,,
29/04/2021,10.33300304,79.15576935,18.4471283,132.2430573,36.69737625,22.88343007
,,,,,,
30/04/2021,10.34200954,79.11958313,18.30624962,132.5490112,36.4672699,22.88346766
,,,,,,
03/05/2021,10.35101891,79.15045929,18.45495605,132.6284485,36.81668472,22.88356164
,,,,,,
04/05/2021,10.33300304,79.10505676,18.40016747,133.5285034,36.91896439,22.88359923
,,,,,,
05/05/2021,10.33300304,79.25940704,18.49408531,133.7486877,37.11497116,22.88363682
,,,,,,
06/05/2021,10.36003017,79.23216248,18.6662674,133.9689178,37.48143005,22.88367441
,,,,,,
07/05/2021,10.3960638,79.28662872,18.83062553,133.3083038,37.73710251,22.88371201
,,,,,,
10/05/2021,10.36903667,79.10505676,18.80714798,131.9582825,37.77119064,22.88382478
,,,,,,
11/05/2021,10.33300304,79.02335358,18.5488739,131.2114563,37.30246353,22.88386237
,,,,,,
12/05/2021,10.26093197,78.64202118,18.30624962,129.8326569,36.73146057,22.88389996
,,,,,,
13/05/2021,10.27894783,78.9234848,18.52539253,130.0337372,37.26837158,22.88393755
,,,,,,
14/05/2021,10.33300304,79.17771149,18.76018715,131.2497101,37.66040039,22.88397515
,,,,,,
17/05/2021,10.32399178,79.03242493,18.76018715,130.9720459,37.66040039,22.88408792
,,,,,,
18/05/2021,10.31498432,78.84176636,18.64278984,130.6369476,37.32802963,22.88412551
,,,,,,
19/05/2021,10.29696655,78.6329422,18.53322029,130.3209839,37.10644531,22.88416311
,,,,,,
20/05/2021,10.33300304,78.9688797,18.59583282,131.3933105,37.28542328,22.8842007
,,,,,,
21/05/2021,10.33300304,79.08691406,18.68192482,131.814621,37.38768768,22.88423829
,,,,,,
24/05/2021,10.36003017,79.17771149,18.76018715,132.3029022,37.54108429,22.88435107
,,,,,,
25/05/2021,10.36003017,79.18677521,18.63496399,133.5285034,37.29393768,22.88438866
,,,,,,
26/05/2021,10.36903667,79.21399689,18.6662674,133.2986755,37.36211777,22.88442625
,,,,,,
27/05/2021,10.37804508,79.17771149,18.7523613,132.7624817,37.47291183,22.88446384
,,,,,,
28/05/2021,10.42506313,79.15045929,18.77584267,132.5518951,37.49848175,22.88450144
,,,,,,
01/06/2021,10.43410492,79.38819885,18.83062553,132.5221558,37.59222412,22.88462674
,,,,,,
02/06/2021,10.44314766,79.48840332,18.82279968,132.8289948,37.68597412,22.88466434
,,,,,,
03/06/2021,10.43410492,79.32444,18.86976242,132.330368,37.80527878,22.88470193
,,,,,,
04/06/2021,10.45218658,79.49751282,18.92454529,134.1425781,37.95869064,22.88473952
,,,,,,
07/06/2021,10.45218658,79.52485657,18.88541412,133.7302704,37.8819809,22.8848523
,,,,,,
08/06/2021,10.46123028,79.57950592,18.86976242,134.6699524,37.80527878,22.8848899
,,,,,,
09/06/2021,10.45218658,79.64326477,18.78366661,135.8589325,37.70301056,22.88492749
,,,,,,
10/06/2021,10.47027206,79.78900146,18.7523613,136.6739044,37.73710251,22.88496508
,,,,,,
11/06/2021,10.47931385,79.81636047,18.80714798,136.4534302,37.72858047,22.88500268
,,,,,,
14/06/2021,10.48835564,79.74349213,18.70540428,135.4082642,37.56665802,22.88511546
,,,,,,
15/06/2021,10.47027206,79.73436737,18.74453545,135.2452698,37.58370209,22.88515305
,,,,,,
16/06/2021,10.45218658,79.62506104,18.62713623,135.1302185,37.32802963,22.88519064
,,,,,,
17/06/2021,10.44314766,79.67971039,18.32972908,137.1533203,36.85929871,22.88522824
,,,,,,
18/06/2021,10.38889408,79.64326477,17.96188354,139.7326355,36.16493988,22.88529089
,,,,,,
21/06/2021,10.42506313,79.79814148,18.26711845,137.3930969,36.79851151,22.88547886
,,,,,,
22/06/2021,10.42506313,79.85282898,18.2749424,137.7286377,36.81563187,22.88554152
,,,,,,
23/06/2021,10.42506313,79.77080536,18.22798538,137.3738861,36.67008209,22.88560418
,,,,,,
24/06/2021,10.44314766,80.01673126,18.36103439,137.5944824,36.95262527,22.88566684
,,,,,,
25/06/2021,10.46123028,80.09873199,18.49408531,136.1657867,37.18379211,22.88572949
,,,,,,
28/06/2021,10.46123028,80.0896225,18.36103439,137.5657043,37.02967834,22.88591747
,,,,,,
29/06/2021,10.45218658,80.18982697,18.29842186,137.7957916,36.94406509,22.88598012
,,,,,,
30/06/2021,10.48304844,80.19893646,18.34538078,138.4094391,37.12385559,22.88604278
,,,,,,
01/07/2021,10.4921217,80.35614014,18.47843361,138.417099,37.3807106,22.88609291
,,,,,,
02/07/2021,10.4921217,80.48409271,18.48625946,139.2524109,37.50914383,22.88615557
,,,,,,
06/07/2021,10.4921217,80.43841553,18.25146484,140.8845978,37.10673141,22.88640621
,,,,,,
07/07/2021,10.50120068,80.46582031,18.25146484,142.1327209,37.24372482,22.88646886
,,,,,,
08/07/2021,10.45581722,80.29218292,18.02449799,142.6895752,36.90981293,22.88653152
,,,,,,
09/07/2021,10.51027679,80.42927551,18.32190132,140.6829681,37.40639496,22.88659418
,,,,,,
12/07/2021,10.52842903,80.40184784,18.40016747,140.5005798,37.53482056,22.88678217
,,,,,,
13/07/2021,10.51027679,80.16421509,18.26711845,139.4252014,37.27796936,22.88684483
,,,,,,
14/07/2021,10.51935291,80.29218292,18.26711845,141.0093842,37.26085281,22.88690749
,,,,,,
15/07/2021,10.51027679,80.23732758,18.2302475,142.5647583,37.26940536,22.88697015
,,,,,,
16/07/2021,10.48304844,80.12766266,18.07457542,142.2959442,37.00399017,22.88703281
,,,,,,
19/07/2021,10.40136242,79.58840942,17.68128967,145.4162445,36.36186218,22.88722079
,,,,,,
20/07/2021,10.44674492,79.9905777,17.96805763,144.0145264,36.83275604,22.88728345
,,,,,,
21/07/2021,10.47397137,80.18251038,18.17289352,142.1903076,37.15810013,22.88734612
,,,,,,
22/07/2021,10.48304844,80.22818756,18.09096146,143.5344696,36.99543381,22.88740878
,,,,,,
23/07/2021,10.51027679,80.38358307,18.16469955,142.5743713,37.24372482,22.88747144
,,,,,,
26/07/2021,10.50120068,80.26473999,18.22205544,142.1519318,37.37214661,22.88765943
,,,,,,
27/07/2021,10.47397137,80.15505981,18.2302475,143.6688843,37.43208313,22.88772209
,,,,,,
28/07/2021,10.47397137,80.21904755,18.19747162,143.6784668,37.35502625,22.88778476
,,,,,,
29/07/2021,10.4921217,80.39273071,18.39411354,142.8815308,37.59475327,22.88784742
,,,,,,
30/07/2021,10.51033878,80.28301239,18.27121353,143.5536346,37.47489166,22.88791008
,,,,,,
02/08/2021,10.51033878,80.08405304,18.2302475,144.8340759,37.41495895,22.88804168
,,,,,,
03/08/2021,10.53766155,80.17576599,18.3285675,144.9109802,37.85160828,22.88810434
,,,,,,
04/08/2021,10.52855587,80.02903748,18.13192368,145.2089691,37.47489166,22.888167
,,,,,,
05/08/2021,10.5467701,80.21240997,18.22205544,144.4687653,37.64612961,22.88822967
,,,,,,
06/08/2021,10.5467701,80.12073517,18.39411354,142.0559692,37.8430481,22.88829233
,,,,,,
09/08/2021,10.5467701,79.9373703,18.36953354,141.5465088,37.8430481,22.88848033
,,,,,,
10/08/2021,10.5467701,79.75397491,18.50062943,140.8928528,38.18551636,22.88854299
,,,,,,
11/08/2021,10.55587769,79.88232422,18.6317215,140.8063507,38.42525482,22.88860566
,,,,,,
12/08/2021,10.56498623,80.0198822,18.64810944,140.5756836,38.47661591,22.88866832
,,,,,,
13/08/2021,10.57409286,80.19408417,18.6317215,142.7961884,38.50230408,22.88873099
,,,,,,
16/08/2021,10.57409286,80.22161102,18.59894943,143.1422424,38.58792114,22.88891899
,,,,,,
17/08/2021,10.5467701,80.03820801,18.49243546,143.084549,38.42525482,22.88898165
,,,,,,
18/08/2021,10.51944828,79.85482025,18.36953354,143.5652008,38.01428604,22.88904432
,,,,,,
19/08/2021,10.4921217,79.84564209,18.23844147,144.6225739,37.95435333,22.88910072
,,,,,,
20/08/2021,10.51033878,80.03820801,18.33676147,144.7187042,38.15983582,22.88915712
,,,,,,
23/08/2021,10.5467701,80.2857666,18.42688751,144.6225739,38.33106995,22.88932632
,,,,,,
24/08/2021,10.55587769,80.39581299,18.52520943,143.4979248,38.32250595,22.88938272
,,,,,,
25/08/2021,10.56498623,80.47834778,18.5825634,142.305954,38.43380737,22.88943913
,,,,,,
26/08/2021,10.5467701,80.43247986,18.44327736,142.7000427,38.21976471,22.88949553
,,,,,,
27/08/2021,10.58320141,80.65254974,18.61533546,143.6709747,38.48518372,22.88955193
,,,,,,
30/08/2021,10.59230804,80.75341034,18.50062943,144.0458069,38.38244629,22.88970233
,,,,,,
31/08/2021,10.63616848,80.77172852,18.48424149,143.0653534,38.33106995,22.88975247
,,,,,,
01/09/2021,10.64530659,80.84072113,18.45146942,143.3049774,38.24544525,22.88979007
,,,,,,
02/09/2021,10.66358185,80.94190216,18.57436943,143.930603,38.52799225,22.8898402
,,,,,,
03/09/2021,10.65444279,80.95111084,18.50882149,142.6216125,38.42525482,22.88989034
,,,,,,
07/09/2021,10.63616848,80.73957825,18.40230751,141.4184723,38.05709076,22.89009088
,,,,,,
08/09/2021,10.62703228,80.83152008,18.34495354,142.381012,38.0314064,22.89014102
,,,,,,
09/09/2021,10.60875416,80.90510559,18.3039875,144.1038818,37.85160828,22.89019115
,,,,,,
10/09/2021,10.5904808,80.78553009,18.13192368,142.833374,37.64612961,22.89024129
,,,,,,
13/09/2021,10.59961891,80.98790741,18.3039875,143.6996002,37.89442062,22.8903917
,,,,,,
14/09/2021,10.5813427,80.95111084,18.13192368,145.4417114,37.47489166,22.89044183
,,,,,,
15/09/2021,10.5904808,81.07068634,18.31218147,144.9315948,37.82592392,22.89049197
,,,,,,
16/09/2021,10.5813427,81.04308319,18.26302147,144.2674561,37.67181778,22.8905421
,,,,,,
17/09/2021,10.54479313,80.94190216,18.18108559,143.5744934,37.43306351,22.89059224
,,,,,,
20/09/2021,10.46255398,80.6567688,17.93528366,145.3550873,36.88143158,22.89074265
,,,,,,
21/09/2021,10.47169304,80.79473877,17.91890144,145.22995,36.78662109,22.89079279
,,,,,,
22/09/2021,10.50824451,80.94190216,18.09915352,146.0962219,37.06243515,22.89084293
,,,,,,
23/09/2021,10.54479313,80.97870636,18.36133957,142.7948761,37.56234741,22.89089306
,,,,,,
24/09/2021,10.52651787,80.85913086,18.39411354,141.3992615,37.63991928,22.8909432
,,,,,,
27/09/2021,10.50824451,80.78553009,18.5334034,140.8795166,37.84677887,22.89109361
,,,,,,
28/09/2021,10.4351387,80.41764069,18.3285675,138.6850586,37.41582108,22.89114375
,,,,,,
29/09/2021,10.4351387,80.56478882,18.38591957,138.9256744,37.59682083,22.89119389
,,,,,,
30/09/2021,10.45349789,80.4728241,18.12373543,138.9064636,37.01934433,22.89124403
,,,,,,
01/10/2021,10.4718504,80.66568756,18.3039875,140.0753937,37.43306351,22.89128163
,,,,,,
04/10/2021,10.43514156,80.3795929,18.25482941,139.718811,37.37272263,22.89143205
,,,,,,
05/10/2021,10.44431877,80.34268951,18.38591957,138.3696442,37.66577911,22.89148219
,,,,,,
06/10/2021,10.42596436,80.29654694,18.35314751,139.1502228,37.71749115,22.89153233
,,,,,,
07/10/2021,10.46267605,80.30577087,18.49860764,137.6950836,37.98468781,22.89158246
,,,,,,
08/10/2021,10.43514156,80.06584167,18.58078575,136.7313232,38.00192642,22.8916326
,,,,,,
11/10/2021,10.41678524,79.81666565,18.46573257,136.3843842,37.76921082,22.89178302
,,,,,,
12/10/2021,10.39843082,79.96434021,18.42464447,138.716568,37.63130188,22.89183316
,,,,,,
13/10/2021,10.41678524,80.17658997,18.4164257,140.0657349,37.69163513,22.8918833
,,,,,,
14/10/2021,10.4718504,80.62878418,18.68761826,140.5861816,38.26050186,22.89193344
,,,,,,
15/10/2021,10.50856304,80.49034882,18.87662888,139.766983,38.47597885,22.89198358
,,,,,,
18/10/2021,10.50856304,80.45343018,18.76980019,140.4223175,38.32083511,22.892134
,,,,,,
19/10/2021,10.54527473,80.50881195,18.91772079,138.48526,38.65698242,22.89218414
,,,,,,
20/10/2021,10.5544548,80.53648376,19.12316895,137.5504608,39.02761078,22.89223428
,,,,,,
21/10/2021,10.54527473,80.33347321,19.09851646,137.3866577,38.92417526,22.89228442
,,,,,,
22/10/2021,10.5544548,80.1396637,19.19713402,138.8996887,39.08794022,22.89233456
,,,,,,
25/10/2021,10.5544548,80.27809906,19.18069649,138.6876526,39.13965607,22.89248498
,,,,,,
26/10/2021,10.56363201,80.29654694,19.18069649,139.8344879,39.11380005,22.89253512
,,,,,,
27/10/2021,10.53609657,80.23196411,18.91772079,142.3787231,38.60527039,22.89258526
,,,,,,
28/10/2021,10.56363201,80.43498993,19.03277397,141.8967896,38.94141388,22.89263541
,,,,,,
29/10/2021,10.56823349,80.22271729,18.95059395,142.3304749,38.84660339,22.89268555
,,,,,,
01/11/2021,10.57743931,80.13661957,19.07386208,141.3057098,38.97589493,22.89281717
,,,,,,
02/11/2021,10.57743931,80.3310318,19.04099083,141.9329376,39.15689468,22.89286731
,,,,,,
03/11/2021,10.60505676,80.48842621,19.16426277,140.466217,39.35513687,22.89291745
,,,,,,
04/11/2021,10.60505676,80.70135498,19.04099083,141.9425964,39.22584534,22.89296759
,,,,,,
05/11/2021,10.62346745,81.00688171,19.11495018,144.0654144,39.40684891,22.89301774
,,,,,,
08/11/2021,10.62346745,80.90503693,19.1560421,143.7953033,39.38961411,22.89316816
,,,,,,
09/11/2021,10.61426258,80.96982574,19.11495018,145.6672516,39.38961411,22.89321831
,,,,,,
10/11/2021,10.58664703,80.51621246,19.09029579,143.0039673,39.37237549,22.89326845
,,,,,,
11/11/2021,10.60505676,80.37732697,19.09851646,142.7917328,39.37237549,22.89331859
,,,,,,
12/11/2021,10.62346745,80.40509796,19.12316895,142.1645203,39.42409134,22.89336873
,,,,,,
15/11/2021,10.61426258,80.31252289,19.08207893,140.379364,39.45856476,22.89351916
,,,,,,
16/11/2021,10.60505676,80.34954834,18.99990273,140.0223236,39.41547012,22.89356931
,,,,,,
17/11/2021,10.5958519,80.26622009,18.89306641,141.1320343,39.2689476,22.89361945
,,,,,,
18/11/2021,10.5958519,80.20141602,18.79445076,141.6627197,39.13104248,22.89366959
,,,,,,
19/11/2021,10.57743931,80.13661957,18.58900642,143.1584015,38.80351257,22.89371974
,,,,,,
22/11/2021,10.54982281,79.83113098,18.72871017,141.4793701,39.09656143,22.89387017
,,,,,,
23/11/2021,10.54061413,79.72001648,18.90128326,139.4337463,39.43270874,22.89392031
,,,,,,
24/11/2021,10.54982281,79.70147705,18.85197639,141.6724091,39.36375046,22.89397046
,,,,,,
26/11/2021,10.43014717,79.12750244,18.32551384,145.2523346,38.54493332,22.89407074
,,,,,,
29/11/2021,10.44855785,79.61819458,18.32551384,144.0847473,38.66560364,22.89422118
,,,,,,
30/11/2021,10.42547321,79.28489685,17.9138031,146.2751312,37.76921082,22.89427132
,,,,,,
01/12/2021,10.39777088,79.29605103,17.78240585,147.1775208,37.57958603,22.8943152
,,,,,,
02/12/2021,10.45317554,79.88121033,18.1590786,147.3610535,38.24326706,22.89436534
,,,,,,
03/12/2021,10.43470764,79.88121033,18.06272125,149.1194,38.28635788,22.89441549
,,,,,,
06/12/2021,10.48087883,80.23418427,18.3517952,147.071228,38.75178909,22.89456593
,,,,,,
07/12/2021,10.56398392,80.66143799,18.52698898,145.8829193,39.10517883,22.89461607
,,,,,,
08/12/2021,10.5732193,80.64286041,18.50946999,143.3613434,39.01036835,22.89466622
,,,,,,
09/12/2021,10.54551601,80.28061676,18.43939018,144.163208,38.93280029,22.89471636
,,,,,,
10/12/2021,10.5547533,80.46639252,18.54450989,143.8154144,39.1741333,22.89476651
,,,,,,
13/12/2021,10.52704906,80.46639252,18.36931229,145.9408875,39.03622818,22.89491695
,,,,,,
14/12/2021,10.49934864,80.32706451,18.36931229,145.5930634,39.0707016,22.89496709
,,,,,,
15/12/2021,10.52704906,80.63356781,18.46566772,144.192215,39.50166321,22.89501724
,,,,,,
16/12/2021,10.52704906,80.57393646,18.60582733,144.2483063,39.82918549,22.89506739
,,,,,,
17/12/2021,10.49011326,80.49935913,18.36931229,145.8828735,39.12773895,22.89511753
,,,,,,
20/12/2021,10.45317554,80.35956573,18.1590786,144.7899475,38.79893494,22.89526797
,,,,,,
21/12/2021,10.50858021,80.78831482,18.46566772,144.2386322,39.17340851,22.89531812
,,,,,,
22/12/2021,10.54222584,81.00267029,18.58830643,144.9060364,39.38348007,22.89536827
,,,,,,
23/12/2021,10.56091785,81.23567963,18.71970367,143.6486511,39.58441544,22.89541841
,,,,,,
27/12/2021,10.60764694,81.31955719,18.87738228,143.9968109,40.0410881,22.895619
,,,,,,
28/12/2021,10.60764694,81.28227997,18.92994118,143.4261627,40.13241959,22.89566915
,,,,,,
29/12/2021,10.60764694,81.15177917,18.94746017,141.8593445,40.23288727,22.8957193
,,,,,,
30/12/2021,10.60764694,81.11452484,18.92117882,143.0489349,40.15068436,22.89576945
,,,,,,
31/12/2021,10.65548515,81.0958786,18.91242409,143.3294678,40.1963501,22.8958196
,,,,,,
03/01/2022,10.66486549,81.05859375,19.13141632,139.5670624,40.35161972,22.89595124
,,,,,,
04/01/2022,10.66486549,80.85354614,19.37669182,138.9867096,40.81742859,22.89600138
,,,,,,
05/01/2022,10.59920597,80.22908783,19.23653221,138.2322998,40.62562943,22.89605153
,,,,,,
06/01/2022,10.58044624,80.23838806,19.24529266,138.5901947,40.81742859,22.89610168
,,,,,,
07/01/2022,10.56168842,80.03337097,19.39421082,137.5939636,41.01836777,22.89615183
,,,,,,
10/01/2022,10.54292774,80.09861755,19.42048836,137.9324799,40.98183441,22.89630228
,,,,,,
11/01/2022,10.58044624,80.47141266,19.63948441,138.8513336,41.17363739,22.89635243
,,,,,,
12/01/2022,10.59920597,80.60189819,19.63072586,138.3193817,41.20103455,22.89640258
,,,,,,
13/01/2022,10.56168842,80.31297302,19.59568596,139.5477448,41.13710403,22.89645273
,,,,,,
14/01/2022,10.55230713,80.23838806,19.68328476,137.4392242,41.05490112,22.89650288
,,,,,,
18/01/2022,10.46788692,79.8469696,19.40296936,135.5048218,40.46122742,22.89670348
,,,,,,
19/01/2022,10.46788692,79.7723999,19.28909302,136.4430084,40.20549011,22.89675363
,,,,,,
20/01/2022,10.43974876,79.62328339,19.14893532,137.2844696,39.84014893,22.89680378
,,,,,,
21/01/2022,10.39284897,79.63258362,18.87738228,138.9190521,39.429142,22.89685393
,,,,,,
24/01/2022,10.37408924,79.54870605,18.89490128,137.7777252,39.44741058,22.89700438
,,,,,,
25/01/2022,10.34594917,79.31568909,18.86862183,137.5552826,39.50221252,22.89705453
,,,,,,
26/01/2022,10.32719135,79.04541016,18.77226448,135.8916931,39.42001343,22.89710468
,,,,,,
27/01/2022,10.29905033,78.70056915,18.77226448,138.387085,39.44741058,22.89715483
,,,,,,
28/01/2022,10.32719135,78.92424774,18.98249817,138.4354401,39.93148804,22.89720498
,,,,,,
31/01/2022,10.42409229,78.94287872,19.11389542,137.7197113,40.1232872,22.89735544
,,,,,,
01/02/2022,10.45231915,79.25624847,19.25405121,137.2625427,40.37902451,22.89740559
,,,,,,
02/02/2022,10.48054218,79.37783813,19.35917282,137.7274628,40.77176285,22.89745574
,,,,,,
03/02/2022,10.40527725,78.66695404,19.19273567,136.6524048,40.39728928,22.89750589
,,,,,,
04/02/2022,10.37705326,78.35826111,19.25405121,134.6377869,40.33335495,22.89755604
,,,,,,
07/02/2022,10.35823822,78.30213165,19.30661392,134.7249603,40.36988831,22.8977065
,,,,,,
08/02/2022,10.37705326,78.21796417,19.47304726,133.8242035,40.60736084,22.89775665
,,,,,,
09/02/2022,10.44291115,78.62953186,19.65700531,134.0759888,40.8996315,22.89780681
,,,,,,
10/02/2022,10.36764526,77.5912323,19.47304726,131.945282,40.36075592,22.89785696
,,,,,,
11/02/2022,10.30178833,77.31997681,19.30661392,133.9016876,40.114151,22.89790711
,,,,,,
14/02/2022,10.25474834,77.18901062,19.14017677,132.2357941,39.77621841,22.89805757
,,,,,,
15/02/2022,10.30178833,77.31997681,19.31537056,130.7345276,40.1232872,22.89810772
,,,,,,
16/02/2022,10.32060623,77.75024414,19.37669182,131.5093842,40.2146225,22.89815788
,,,,,,
17/02/2022,10.2641592,77.42285919,19.14017677,132.4875946,39.73968506,22.89820803
,,,,,,
18/02/2022,10.23593426,77.5351181,19.08761597,133.8823395,39.64834595,22.89825818
,,,,,,
22/02/2022,10.19830227,77.35738373,18.96498108,134.2310181,39.31040955,22.8984588
,,,,,,
23/02/2022,10.14185238,77.21708679,18.77226448,132.3810425,38.85373688,22.89850895
,,,,,,
24/02/2022,10.09481335,77.76896667,18.66714478,132.4682617,38.5797348,22.89855911
,,,,,,
25/02/2022,10.20771122,78.20861053,19.19273567,132.5650787,39.74881363,22.89860926
,,,,,,
28/02/2022,10.20204926,78.26472473,19.06133652,135.4707336,39.59354401,22.89875972
,,,,,,
01/03/2022,10.13598347,78.04597473,18.74598503,137.0370178,38.98160553,22.89880988
,,,,,,
02/03/2022,10.16429615,78.23374176,19.08761597,132.3527374,39.75794983,22.89886003
,,,,,,
03/03/2022,10.13598347,77.9990387,18.96498108,133.7007751,39.84928513,22.89891019
,,,,,,
04/03/2022,10.07935905,77.49205017,18.73722458,136.0090027,39.794487,22.89896034
,,,,,,
07/03/2022,9.966108322,76.81608582,18.2466774,134.9712524,39.06380844,22.89911081
,,,,,,
08/03/2022,9.928357124,76.54382324,18.2116375,133.6135254,38.69846725,22.89916096
,,,,,,
09/03/2022,10.01329517,77.18224335,18.62334633,132.304245,39.21907425,22.89921112
,,,,,,
10/03/2022,9.984981537,76.53443909,18.58830643,130.4033813,39.18254089,22.89926128
,,,,,,
11/03/2022,9.937793732,75.98052979,18.46566772,130.839798,38.87200165,22.89931143
,,,,,,
14/03/2022,9.881168365,75.07923889,18.47443199,127.7848129,38.94507599,22.8994619
,,,,,,
15/03/2022,9.900044441,75.64252472,18.70218468,127.5617828,39.40174484,22.89951206
,,,,,,
16/03/2022,9.994420052,76.70342255,19.00002098,128.8128815,39.80361557,22.89956221
,,,,,,
17/03/2022,10.07935905,77.22920227,19.15769577,127.8527374,40.29682159,22.89961237
,,,,,,
18/03/2022,10.11710835,77.48267365,19.20149422,129.4141235,40.36075592,22.89981927
,,,,,,
21/03/2022,10.08879566,76.59078217,19.20149422,126.4173813,40.51602936,22.90043996
,,,,,,
22/03/2022,10.11710835,76.98508453,19.35041237,124.7977371,40.7181015,22.90064687
,,,,,,
23/03/2022,10.07935905,76.74098206,19.14017677,127.5327072,40.35069275,22.90085377
,,,,,,
24/03/2022,10.10767269,76.90058899,19.28909302,126.5337601,40.7089119,22.90106068
,,,,,,
25/03/2022,10.10767269,76.34666443,19.48180962,124.7783661,41.140625,22.90126759
,,,,,,
28/03/2022,10.12654591,76.82546997,19.44676971,125.8451538,41.03958511,22.90188833
,,,,,,
29/03/2022,10.21148396,77.77371979,19.61320496,126.7956314,41.296772,22.90209524
,,,,,,
30/03/2022,10.21148396,77.53899384,19.55188751,127.7848129,41.22328568,22.90230216
,,,,,,
31/03/2022,10.22285366,77.25734711,19.25405121,128.0951996,40.64461899,22.90250908
,,,,,,
01/04/2022,10.23232841,77.25167084,19.37669182,128.5827789,40.85588074,22.902716
,,,,,,
04/04/2022,10.25127506,77.83615112,19.35041237,127.6891785,40.77321625,22.90333678
,,,,,,
05/04/2022,10.20390511,76.82748413,19.24529266,124.8043594,40.56195068,22.90354371
,,,,,,
06/04/2022,10.16600513,76.22418213,19.25405121,123.7941971,40.74565887,22.90375064
,,,,,,
07/04/2022,10.14705944,76.10165405,19.33289337,122.8617249,40.9661026,22.90395758
,,,,,,
08/04/2022,10.12810993,75.63970947,19.51684952,121.5310211,41.22328568,22.90416451
,,,,,,
11/04/2022,10.06178856,75.12126923,19.42048836,119.6078186,40.83750916,22.90478533
,,,,,,
12/04/2022,10.0523138,75.69628143,19.32413292,119.4427032,40.73646927,22.90499227
,,,,,,
13/04/2022,10.09021282,76.14875031,19.46555519,119.685524,40.90180206,22.90519921
,,,,,,
14/04/2022,10.0523138,75.63970947,19.40406799,117.2863922,40.74565887,22.90540616
,,,,,,
18/04/2022,10.03336525,75.5171814,19.39528084,116.703598,40.78239441,22.90623396
,,,,,,
19/04/2022,10.06178856,75.45119476,19.55339813,115.8294067,41.18654633,22.90644092
,,,,,,
20/04/2022,10.09021282,75.68685913,19.75543022,118.1605606,41.55395126,22.90664788
,,,,,,
21/04/2022,10.03336525,75.168396,19.54461288,117.2863922,41.11306,22.90685484
,,,,,,
22/04/2022,9.948095322,74.71591949,19.03513527,116.5481873,40.11187363,22.9070618
,,,,,,
25/04/2022,9.957571983,75.3474884,18.95607948,117.7137527,40.15780258,22.90768269
,,,,,,
26/04/2022,9.891249657,74.90445709,18.55200768,118.8987808,39.4872818,22.90788966
,,,,,,
27/04/2022,9.862827301,74.53679657,18.58714676,117.3737869,39.57912827,22.90809663
,,,,,,
28/04/2022,9.910197258,74.95157623,18.81553268,117.5486374,40.21291351,22.90830361
,,,,,,
29/04/2022,9.835059166,74.02776337,18.3938961,116.0236588,39.165802,22.90851058
,,,,,,
02/05/2022,9.797010422,74.03249359,18.3938961,114.0125427,39.2392807,22.90913151
,,,,,,
03/05/2022,9.816034317,74.42049408,18.62228584,114.781189,39.59749985,22.9093385
,,,,,,
04/05/2022,9.88261795,75.17757416,19.10540771,115.4136276,40.62624359,22.90954548
,,,,,,
05/05/2022,9.77798748,73.84324646,18.66620445,112.2514725,39.73527908,22.90975247
,,,,,,
06/05/2022,9.711405754,73.42682648,18.62228584,110.5974197,39.79039383,22.91027307
,,,,,,
09/05/2022,9.597267151,72.65084076,18.14793968,111.5703888,38.95453644,22.91183496
,,,,,,
10/05/2022,9.597267151,73.06723785,18.11280632,112.5822678,38.78001785,22.91235561
,,,,,,
11/05/2022,9.578244209,72.6319046,17.97225952,114.7520065,38.58712769,22.91287627
,,,,,,
12/05/2022,9.549707413,72.60352325,17.91077042,114.5379333,38.66061401,22.91339695
,,,,,,
13/05/2022,9.597267151,72.68869019,18.22699738,112.8449783,39.13824081,22.91391764
,,,,,,
16/05/2022,9.587753296,72.5845871,18.27970123,112.7282257,39.33113098,22.91547977
,,,,,,
17/05/2022,9.625801086,72.51834869,18.66620445,111.366066,40.01084137,22.91600051
,,,,,,
18/05/2022,9.540195465,71.92215729,18.12158966,113.7401047,38.80757523,22.91652125
,,,,,,
19/05/2022,9.511660576,72.40478516,18.05131531,114.0125427,38.4126091,22.91704201
,,,,,,
20/05/2022,9.530684471,72.35746765,18.05131531,115.3065948,38.53201675,22.91756278
,,,,,,
23/05/2022,9.568731308,72.64138031,18.42903137,113.4092865,39.2392807,22.91912516
,,,,,,
24/05/2022,9.568731308,73.0766983,18.41146278,115.6471252,39.45972443,22.91964598
,,,,,,
25/05/2022,9.606778145,74.18390656,18.53444099,116.1044312,39.75364685,22.92016681
,,,,,,
26/05/2022,9.682870865,75.21542358,18.84188461,115.5790253,40.27720642,22.92068765
,,,,,,
27/05/2022,9.758963585,75.8873291,19.06148911,115.8611832,40.91098785,22.92120851
,,,,,,
31/05/2022,9.769468307,75.23435974,18.94729424,113.4092865,40.59869003,22.92329204
,,,,,,
01/06/2022,9.74081707,74.95600891,18.83310318,113.2796555,40.28639603,22.92381295
,,,,,,
